tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,episodes_per_sentence,I
1,13,48,48,1334,102.61538461538461,27.791666666666668,27.791666666666668,13.395833333333334,13.395833333333334,49.46153846153846,0.2708333333333333,3.628038194444444
2,9,82,82,1230,136.66666666666666,15.0,15.0,7.0,7.0,63.77777777777778,0.10975609756097561,0.7682926829268293
3,9,76,76,2151,239.0,28.30263157894737,28.30263157894737,13.651315789473685,13.651315789473685,115.27777777777777,0.11842105263157894,1.6166031855955678
4,28,114,114,3055,109.10714285714286,26.79824561403509,26.79824561403509,12.899122807017545,12.899122807017545,52.517857142857146,0.24561403508771928,3.1682056017236073
5,22,54,54,1518,69.0,28.11111111111111,28.11111111111111,13.555555555555555,13.555555555555555,33.27272727272727,0.4074074074074074,5.522633744855967
6,14,145,145,3655,261.07142857142856,25.20689655172414,25.20689655172414,12.10344827586207,12.10344827586207,125.35714285714286,0.09655172413793103,1.1686087990487515
7,33,132,132,3431,103.96969696969697,25.992424242424242,25.992424242424242,12.496212121212121,12.496212121212121,49.984848484848484,0.25,3.1240530303030303
8,13,41,41,1506,115.84615384615384,36.73170731707317,36.73170731707317,17.865853658536587,17.865853658536587,56.34615384615385,0.3170731707317073,5.664782867340869
9,33,150,150,3520,106.66666666666667,23.466666666666665,23.466666666666665,11.233333333333333,11.233333333333333,51.06060606060606,0.22,2.4713333333333334
10,10,56,56,1255,125.5,22.410714285714285,22.410714285714285,10.705357142857142,10.705357142857142,59.95,0.17857142857142858,1.9116709183673468
11,8,34,34,651,81.375,19.147058823529413,19.147058823529413,9.073529411764707,9.073529411764707,38.5625,0.23529411764705882,2.134948096885813
12,24,108,108,2656,110.66666666666667,24.59259259259259,24.59259259259259,11.796296296296296,11.796296296296296,53.083333333333336,0.2222222222222222,2.6213991769547325
13,4,14,14,433,108.25,30.928571428571427,30.928571428571427,14.964285714285714,14.964285714285714,52.375,0.2857142857142857,4.275510204081632
14,3,12,12,350,116.66666666666667,29.166666666666668,29.166666666666668,14.083333333333334,14.083333333333334,56.333333333333336,0.25,3.5208333333333335
15,11,58,58,1901,172.8181818181818,32.775862068965516,32.775862068965516,15.887931034482758,15.887931034482758,83.77272727272727,0.1896551724137931,3.0132282996432815
16,12,54,54,1655,137.91666666666666,30.64814814814815,30.64814814814815,14.824074074074074,14.824074074074074,66.70833333333333,0.2222222222222222,3.294238683127572
17,6,8,8,193,32.166666666666664,24.125,24.125,11.5625,11.5625,15.416666666666666,0.75,8.671875
18,24,133,133,3132,130.5,23.548872180451127,23.548872180451127,11.274436090225564,11.274436090225564,62.479166666666664,0.18045112781954886,2.034484708010628
19,7,48,48,1478,211.14285714285714,30.791666666666668,30.791666666666668,14.895833333333334,14.895833333333334,102.14285714285714,0.14583333333333334,2.172309027777778
20,11,26,26,966,87.81818181818181,37.15384615384615,37.15384615384615,18.076923076923077,18.076923076923077,42.72727272727273,0.4230769230769231,7.64792899408284
21,5,12,12,394,78.8,32.833333333333336,32.833333333333336,15.916666666666666,15.916666666666666,38.2,0.4166666666666667,6.631944444444445
22,32,150,150,3937,123.03125,26.246666666666666,26.246666666666666,12.623333333333333,12.623333333333333,59.171875,0.21333333333333335,2.6929777777777777
23,7,100,100,2897,413.85714285714283,28.97,28.97,13.985,13.985,199.78571428571428,0.07,0.9789500000000001
24,7,71,71,1447,206.71428571428572,20.380281690140844,20.380281690140844,9.690140845070422,9.690140845070422,98.28571428571429,0.09859154929577464,0.9553659988097598
25,34,119,119,3544,104.23529411764706,29.781512605042018,29.781512605042018,14.390756302521009,14.390756302521009,50.36764705882353,0.2857142857142857,4.111644657863145
,,,,,,,,,,,,
tale_id,sentence,dep_distance,I
4,"When the winter came the snow covered the grave with a white covering, and when the sun came in the early spring and melted it away, the man took to himself another wife.",17.5,4.298245614035087
4,"The new wife brought two daughters home with her, and they were beautiful and fair in appearance, but at heart were, black and ugly.",13.5,3.31578947368421
4,And then began very evil times for the poor step-daughter.,5.0,1.2280701754385963
4,"""Is the stupid creature to sit in the same room with us?""",7.0,1.719298245614035
4,"said they; ""those who eat food must earn it.",5.5,1.3508771929824561
4,"Out upon her for a kitchen-maid!""",3.5,0.8596491228070176
4,"They took away her pretty dresses, and put on her an old grey kirtle, and gave her wooden shoes to wear.",11.5,2.824561403508772
4,"""Just look now at the proud princess, how she is decked out!""",7.5,1.8421052631578947
4,"cried they laughing, and then they sent her into the kitchen.",6.0,1.4736842105263157
4,"There she was obliged to do heavy work from morning to night, get up early in the morning, draw water, make the fires, cook, and wash.",15.5,3.807017543859649
4,"Besides that, the sisters did their utmost to torment her, mocking her, and strewing peas and lentils among the ashes, and setting her to pick them up.",15.5,3.807017543859649
4,"In the evenings, when she was quite tired out with her hard day's work, she had no bed to lie on, but was obliged to rest on the hearth among the cinders.",18.0,4.421052631578947
4,"And as she always looked dusty and dirty, they named her Cinderella.",6.5,1.5964912280701753
4,"It happened one day that the father went to the fair, and he asked his two step-daughters what he should bring back for them.",12.5,3.070175438596491
4,"""Fine clothes!""",2.0,0.49122807017543857
4,said one.,1.0,0.24561403508771928
4,"""Pearls and jewels!""",2.5,0.6140350877192982
4,said the other.,1.5,0.3684210526315789
4,"""But what will you have, Cinderella?""",4.5,1.1052631578947367
4,said he.,1.0,0.24561403508771928
4,"""The first twig, father, that strikes against your hat on the way home; that is what I should like you to bring me.""",14.0,3.43859649122807
4,"So he bought for the two step-daughters fine clothes, pearls, and jewels, and on his way back, as he rode through a green lane, a hazel-twig struck against his hat; and he broke it off and carried it home with him.",23.5,5.771929824561403
4,"And when he reached home he gave to the step-daughters what they had wished for, and to Cinderella he gave the hazel-twig.",11.5,2.824561403508772
4,"She thanked him, and went to her mother's grave, and planted this twig there, weeping so bitterly that the tears fell upon it and watered it, and it flourished and became a fine tree.",19.5,4.789473684210526
4,"Cinderella went to see it three times a day, and wept and prayed, and each time a white bird rose up from the tree, and if she uttered any wish the bird brought her whatever she had wished for.",21.0,5.157894736842105
4,"Now if came to pass that the king ordained a festival that should last for three days, and to which all the beautiful young women of that country were bidden, so that the king's son might choose a bride from among them.",22.5,5.526315789473684
4,"When the two stepdaughters heard that they too were bidden to appear, they felt very pleased, and they called Cinderella, and said, ""Comb our hair, brush our shoes, and make our buckles fast, we are going to the wedding feast at the king's castle.""",27.0,6.63157894736842
4,"Cinderella, when she heard this, could not help crying, for she too would have liked to go to the dance, and she begged her step-mother to allow her.",16.0,3.9298245614035086
4,"""What, you Cinderella!""",3.0,0.7368421052631579
4,"said she, ""in all your dust and dirt, you want to go to the festival!",9.0,2.2105263157894735
4,you that have no dress and no shoes!,4.0,0.9824561403508771
4,"you want to dance!""",2.5,0.6140350877192982
4,"But as she persisted in asking, at last the step-mother said, ""I have strewed a dish-full of lentils in the ashes, and if you can pick them all up again in two hours you may go with us.""",21.5,5.280701754385965
4,"Then the maiden went to the backdoor that led into the garden, and called out, ""O gentle doves, O turtle-doves, And all the birds that be, The lentils that in ashes lie Come and pick up for me!",22.0,5.4035087719298245
4,"The good must be put in the dish,",4.0,0.9824561403508771
4,"Then there came to the kitchen-window two white doves, and after them some turtle-doves, and at last a crowd of all the birds under heaven, chirping and fluttering, and they alighted among the ashes; and the doves nodded with their heads, and began to pick, peck, pick, peck, and then all the others began to pick, peck, pick, peck, and put all the good grains into the dish.",41.0,10.070175438596491
4,"Before an hour was over all was done, and they flew away.",6.5,1.5964912280701753
4,"Then the maiden brought the dish to her step-mother, feeling joyful, and thinking that now she should go to the feast; but the step-mother said, ""No, Cinderella, you have no proper clothes, and you do not know how to dance, and you would be laughed at!""",28.0,6.87719298245614
4,"And when Cinderella cried for disappointment, she added, ""If you can pick two dishes full of lentils out of the ashes, nice and clean, you shall go with us,"" thinking to herself, ""for that is not possible.""",23.5,5.771929824561403
4,"When she had strewed two dishes full of lentils among the ashes the maiden went through the backdoor into the garden, and cried, ""O gentle doves, O turtle-doves, And all the birds that be, The lentils that in ashes lie Come and pick up for me!",26.0,6.385964912280701
4,"The good must be put in the dish,",4.0,0.9824561403508771
4,"So there came to the kitchen-window two white doves, and then some turtle-doves, and at last a crowd of all the other birds under heaven, chirping and fluttering, and they alighted among the ashes, and the doves nodded with their heads and began to pick, peck, pick, peck, and then all the others began to pick, peck, pick, peck, and put all the good grains into the dish.",40.5,9.947368421052632
4,"And before half-an-hour was over it was all done, and they flew away.",7.0,1.719298245614035
4,"Then the maiden took the dishes to the stepmother, feeling joyful, and thinking that now she should go with them to the feast; but she said ""All this is of no good to you; you cannot come with us, for you have no proper clothes, and cannot dance; you would put us to shame.""",32.5,7.982456140350877
4,"Then she turned her back on poor Cinderella, and made haste to set out with her two proud daughters.",10.0,2.4561403508771926
4,"And as there was no one left in the house, Cinderella went to her mother's grave, under the hazel bush, and cried,",13.0,3.1929824561403506
4,"""Little tree, little tree, shake over me,",5.0,1.2280701754385963
4,"Then the bird threw down a dress of gold and silver, and a pair of slippers embroidered with silk and silver.",11.0,2.7017543859649122
4,", And in all haste she put on the dress and went to the festival.",7.5,1.8421052631578947
4,"But her step-mother and sisters did not know her, and thought she must be a foreign princess, she looked so beautiful in her golden dress.",13.5,3.31578947368421
4,"Of Cinderella they never thought at all, and supposed that she was sitting at home, arid picking the lentils out of the ashes.",12.5,3.070175438596491
4,"The King's son came to meet her, and took her by the hand and danced with her, and he refused to stand up with any one else, so that he might not be obliged to let go her hand; and when any one came to claim it he answered, ""She is my partner.""",30.5,7.491228070175438
4,"And when the evening came she wanted to go home, but the prince said he would go with her to take care of her, for he wanted to see where the beautiful maiden lived.",18.0,4.421052631578947
4,"But she escaped him, and jumped up into the pigeon-house.",5.5,1.3508771929824561
4,"Then the prince waited until the father came, and told him the strange maiden had jumped into the pigeon-house.",10.0,2.4561403508771926
4,"The father thought to himself, ""It cannot surely be Cinderella,"" and called for axes and hatchets, and had the pigeon-house cut down, but there was no one in it.",18.0,4.421052631578947
4,"And when they entered the house there sat Cinderella in her dirty clothes among the cinders, and a little oil-lamp burnt dimly in the chimney; for Cinderella had been very quick, and had jumped out of the pigeon-house again, and had run to the hazel bush; and there she had taken off her beautiful dress and had laid it on the grave, and the bird had carried it away again, and then she had put on her little gray kirtle again, and had sat down in.",47.0,11.543859649122806
4,the kitchen among the cinders.,2.5,0.6140350877192982
4,"The next day, when the festival began anew, and the parents and step-sisters had gone to it, Cinderella went to the hazel bush and cried,",14.0,3.43859649122807
4,"""Little tree, little tree, shake over me,",5.0,1.2280701754385963
4,Then the bird cast down a still more splendid dress than on the day before.,7.5,1.8421052631578947
4,And when she appeared in it among the guests every one was astonished at her beauty.,8.0,1.9649122807017543
4,"The prince had been waiting until she came, and he took her hand and danced with her alone.",9.5,2.333333333333333
4,"And when any one else came to invite her he said, ""She is my partner.""",9.0,2.2105263157894735
4,"And when the evening came she wanted to go home, and the prince followed her, for he wanted to see to what house she belonged; but she broke away from him, and ran into the garden at the back of the house.",23.0,5.649122807017544
4,"There stood a fine large tree, bearing splendid pears; she leapt as lightly as a squirrel among the branches, and the prince did not know what had become of her.",16.5,4.052631578947368
4,"So he waited until the father came, and then he told him that the strange maiden had rushed from him, and that he thought she had gone up into the pear-tree.",16.5,4.052631578947368
4,"The father thought to himself, ""It cannot surely be Cinderella,"" and called for an axe, and felled the tree, but there was no one in it.",16.5,4.052631578947368
4,"And when they went into the kitchen there sat Cinderella among the cinders, as usual, for she had got down the other side of the tree, and had taken back her beautiful clothes to the bird on the hazel bush, and had put on her old grey kirtle again.",26.5,6.508771929824561
4,"On the third day, when the parents and the step-children had set off, Cinderella went again to her mother's grave, and said to the tree,",14.5,3.56140350877193
4,"""Little tree, little tree, shake over me,",5.0,1.2280701754385963
4,"Then the bird cast down a dress, the like of which had never been seen for splendour and brilliancy, and slippers that were of gold.",13.5,3.31578947368421
4,And when she appeared in this dress at the feast nobody knew what to say for wonderment.,8.5,2.087719298245614
4,"The prince danced with her alone, and if any one else asked her he answered, ""She is my partner.""",11.5,2.824561403508772
4,"And when it was evening Cinderella wanted to go home, and the prince was about to go with her, when she ran past him so quickly that he could not follow her.",17.0,4.175438596491228
4,"But he had laid a plan, and had caused all the steps to be spread with pitch, so that as she rushed down them the left shoe of the maiden remained sticking in it.",18.0,4.421052631578947
4,"The prince picked it up, and saw that it was of gold, and very small and slender.",9.5,2.333333333333333
4,The next morning he went to the father and told him that none should be his bride save the one whose foot the golden shoe should fit.,13.5,3.31578947368421
4,"Then the two sisters were very glad, because they had pretty feet.",6.5,1.5964912280701753
4,"The eldest went to her room to try on the shoe, and her mother stood by.",8.5,2.087719298245614
4,"But she could not get her great toe into it, for the shoe was too small; then her mother handed her a knife, and said, ""Cut the toe off, for when you are queen you will never have to go on foot.""",24.5,6.017543859649122
4,"So the girl cut her toe off, squeezed her foot into the shoe, concealed the pain, and went down to the prince.",12.5,3.070175438596491
4,"Then he took her with him on his horse as his bride, and rode off.",8.0,1.9649122807017543
4,"They had to pass by the grave, and there sat the two pigeons on the hazel bush, and cried,",10.5,2.5789473684210527
4,"""There they go, there they go!",4.0,0.9824561403508771
4,"Then the prince looked at her shoe, and saw the blood flowing.",6.5,1.5964912280701753
4,"And he turned his horse round and took the false bride home again, saying she was not the right one, and that the other sister must try on the shoe.",16.0,3.9298245614035086
4,"So she went into her room to do so, and got her toes comfortably in, but her heel was too large.",11.5,2.824561403508772
4,"Then her mother handed her the knife, saying, ""Cut a piece off your heel; when you are queen you will never have to go on foot.""",15.5,3.807017543859649
4,"So the girl cut a piece off her heel, and thrust her foot into the shoe, concealed the pain, and went down to the prince, who took his bride before him on his horse and rode off.",20.5,5.035087719298246
4,"When they passed by the hazel bush the two pigeons sat there and cried,",7.0,1.719298245614035
4,"""There they go, there they go!",4.0,0.9824561403508771
4,"Then the prince looked at her foot, and saw how the blood was flowing from the shoe, and staining the white stocking.",12.0,2.9473684210526314
4,And he turned his horse round and brought the false bride home again.,6.5,1.5964912280701753
4,"""This is not the right one,"" said he, ""have you no other daughter?""",9.5,2.333333333333333
4,"- ""No,"" said the man, ""only my dead wife left behind her a little stunted Cinderella; it is impossible that she can be the bride.""",16.0,3.9298245614035086
4,"But the King's son ordered her to be sent for, but the mother said, ""Oh no!",10.0,2.4561403508771926
4,"she is much too dirty, I could not let her be seen.""",7.0,1.719298245614035
4,"But he would have her fetched, and so Cinderella had to appear.",6.5,1.5964912280701753
4,"First she washed her face and hands quite clean, and went in and curtseyed to the prince, who held out to her the golden shoe.",13.5,3.31578947368421
4,"Then she sat down on a stool, drew her foot out of the heavy wooden shoe, and slipped it into the golden one, which fitted it perfectly.",15.0,3.6842105263157894
4,"And when she stood up, and the prince looked in her face, he knew again the beautiful maiden that had danced with him, and he cried, ""This is the right bride!""",18.5,4.5438596491228065
4,"The step-mother and the two sisters were thunderstruck, and grew pale with anger; but he put Cinderella before him on his horse and rode off.",13.5,3.31578947368421
4,"And as they passed the hazel bush, the two white pigeons cried,",6.5,1.5964912280701753
4,"""There they go, there they go!",4.0,0.9824561403508771
4,"And when they had thus cried, they came flying after and perched on Cinderella's shoulders, one on the right, the other on the left, and so remained.",16.0,3.9298245614035086
4,"And when her wedding with the prince was appointed to be held the false sisters came, hoping to curry favour, and to take part in the festivities.",14.5,3.56140350877193
4,"So as the bridal procession went to the church, the eldest walked on the right side and the younger on the left, and the pigeons picked out an eye of each of them.",17.5,4.298245614035087
4,"And as they returned the elder was on the left side and the younger on the right, and the pigeons picked out the other eye of each of them.",15.0,3.6842105263157894
4,And so they were condemned to go blind for the rest of their days because of their wickedness and falsehood.,10.0,2.4561403508771926
5,Tale 5: Rapunzel,1.5,0.611111111111111
5,"There once lived a man and his wife, who had long wished for a child, but in vain.",10.0,4.0740740740740735
5,"Now there was at the back of their house a little window which overlooked a beautiful garden full of the finest vegetables and flowers; but there was a high wall all round it, and no one ventured into it, for it belonged to a witch of great might, and of whom all the world was afraid.",30.0,12.222222222222221
5,"One day that the wife was standing at the window, and looking into the garden, she saw a bed filled with the finest rampion; and it looked so fresh and green that she began to wish for some; and at length she longed for it greatly.",25.0,10.185185185185185
5,"This went on for days, and as she knew she could not get the rampion, she pined away, and grew pale and miserable.",13.0,5.296296296296296
5,"Then the man was uneasy, and asked, ""What is the matter, dear wife?""",9.0,3.6666666666666665
5,"""Oh,"" answered she, ""I shall die unless I can have some of that rampion to eat that grows in the garden at the back of our house.""",16.5,6.722222222222221
5,"The man, who loved her very much, thought to himself, ""Rather than lose my wife I will get some rampion, cost what it will.""",15.0,6.111111111111111
5,"So in the twilight he climbed over the wall into the witch's garden, plucked hastily a handful of rampion and brought it to his wife.",13.5,5.5
5,"She made a salad of it at once, and ate of it to her heart's content.",9.0,3.6666666666666665
5,"But she liked it so much, and it tasted so good, that the next day she longed for it thrice as much as she had done before; if she was to have any rest the man must climb over the wall once more.",23.0,9.37037037037037
5,"So he went in the twilight again; and as he was climbing back, he saw, all at once, the witch standing before him, and was terribly frightened, as she cried, with angry eyes, ""How dare you climb over into my garden like a thief, and steal my rampion!",29.0,11.814814814814815
5,"it shall be the worse for you!""",4.0,1.6296296296296295
5,"""Oh,"" answered he, ""be merciful rather than just, I have only done it through necessity; for my wife saw your rampion out of the window, and became possessed with so great a longing that she would have died if she could not have had some to eat.""",28.0,11.407407407407407
5,"Then the witch said,",2.0,0.8148148148148148
5,"In his distress of mind the man promised everything; and when the time came when the child was born the witch appeared, and, giving the child the name of Rapunzel (which is the same as rampion), she took it away with her.",24.0,9.777777777777777
5,Rapunzel was the most beautiful child in the world.,4.5,1.8333333333333333
5,"When she was twelve years old the witch shut her up in a tower in the midst of a wood, and it had neither steps nor door, only a small window above.",17.0,6.925925925925926
